"","X","PLT_CN","LarLar_biomass","PicGla_biomass","PicMar_biomass","BetNeo_biomass","PopBal_biomass","PopTre_biomass","PopBalTri_biomass","betula_sh_biomass","salix_sh_biomass","alnus_sh_biomass","sphagnum_biomass","turfmoss_biomass","feathermoss_biomass","STDAGE"
"479",399,346098580489998,497.251296667514,85.4005651258911,621.15632181579,NA,NA,NA,NA,1027.09694701238,1161.89386675043,415.922042386256,1210.73977362823,343.657192669252,1208.05185482704,78
"480",400,346098581489998,NA,2139.47875643298,2656.68197844766,224.758542614191,NA,NA,NA,NA,NA,NA,271.6894970936,203.225416794267,1827.5368,88
"481",401,346098582489998,NA,NA,4826.61549910924,61.3618992904352,NA,NA,NA,NA,2100.68596824131,NA,0,31.37653714016,2446.77962093668,92
"482",402,346098583489998,NA,1606.92241376079,NA,9598.30084754865,NA,NA,NA,NA,NA,2078.77754432283,0,52.5855782684,562.906818275057,84
"483",403,346098584489998,NA,NA,2246.66372125509,NA,NA,NA,NA,348.589217445488,NA,NA,75.77934748,72.0349700895667,1878.92310712938,65
"484",404,346098585489998,44.7089848336537,4634.64792182231,1067.88122587079,785.203473744997,502.625076504986,NA,NA,NA,NA,NA,4516.18628499544,23.6558042081455,3559.47122689778,82
"485",404,346098585489998,44.7089848336537,4634.64792182231,1067.88122587079,785.203473744997,502.625076504986,NA,NA,NA,NA,NA,4516.18628499544,23.6558042081455,3559.47122689778,75
"486",405,346098586489998,NA,NA,333.495546281595,NA,NA,NA,NA,1220.97581649147,1186.61287980671,NA,2028.4587520024,276.6305371185,2518.79897659413,NA
"487",406,346098587489998,NA,1758.85082340174,1295.06348623202,NA,NA,NA,NA,NA,NA,2625.99897374149,0,0.85405930496,42.4766455196,NA
"488",406,346098587489998,NA,1758.85082340174,1295.06348623202,NA,NA,NA,NA,NA,NA,2625.99897374149,0,0.85405930496,42.4766455196,145
"489",407,346098588489998,NA,NA,96.248991611937,NA,NA,NA,NA,794.041520409711,NA,NA,604.713581309371,55.1276262743111,635.067988534432,NA
"490",407,346098588489998,NA,NA,96.248991611937,NA,NA,NA,NA,794.041520409711,NA,NA,604.713581309371,55.1276262743111,635.067988534432,63
"491",408,346098590489998,NA,NA,21.1380367195771,NA,NA,NA,NA,563.158788271699,NA,75.402885512299,2332.93582249772,523.737078465694,1252.41587246707,29
"492",409,346098602489998,NA,4428.13649713699,NA,99.2539991128606,1109.9278685434,NA,NA,NA,2571.28351606392,916.692198452798,0,230.8283251519,648.594895513018,96
"493",410,346098620489998,NA,502.833357828631,27.485853009472,623.560556326444,NA,NA,NA,NA,2119.46527650681,1456.91983650049,0,10.2359467559273,67.4432048390545,23
"494",411,346098621489998,NA,NA,41.6681681012672,NA,NA,NA,NA,NA,1253.99696215579,NA,0,91.2180056684572,14.57292212944,25
"495",412,346098622489998,NA,NA,884.672619783257,NA,NA,1512.26667747344,NA,NA,NA,279.32210255454,0,71.6028537808,0,14
"496",413,346098623489998,NA,558.350382781616,NA,682.153469688627,NA,NA,NA,NA,NA,524.616296952928,0,12.4953674900308,0.5375972384,14
"497",414,346098625489998,NA,694.517187198398,NA,7144.4184486759,NA,NA,NA,NA,NA,61.8951222396551,0,4.8285321992,1049.74148571429,78
"498",415,346098626489998,NA,NA,2391.36873325134,NA,NA,NA,NA,176.484151841478,NA,61.9277503413759,3343.2534562443,431.5991552977,3307.49495011891,80
"499",416,346098627489998,NA,4881.59570437864,NA,3313.99191856364,NA,38.36579489524,NA,NA,NA,651.584238221983,0,12.46709405392,234.380547174377,93
"500",416,346098627489998,NA,4881.59570437864,NA,3313.99191856364,NA,38.36579489524,NA,NA,NA,651.584238221983,0,12.46709405392,234.380547174377,NA
"501",417,346098628489998,NA,139.138767560132,NA,364.141705688731,39.1252507388212,NA,NA,NA,487.72713814136,87.8147101555014,1496.8536,7.26957786648889,5.8032106888,5
"502",418,346098629489998,9.10621926460307,446.67738604875,2736.83819580972,1082.01686531666,NA,167.158153589097,NA,NA,3905.16734764629,NA,0,0.8632309352,622.509887596,41
"503",419,346098630489998,NA,NA,NA,1249.25496483292,NA,NA,NA,NA,12045.4300057781,895.954784797955,90.7184,311.035065076,348.188453161867,15
"504",420,346098631489998,378.81922707614,622.81191603666,742.994702264503,460.426502535102,NA,NA,NA,433.383602422905,10477.8360445776,NA,136.0776,24.5787816994353,1066.94644775545,56
"505",420,346098631489998,378.81922707614,622.81191603666,742.994702264503,460.426502535102,NA,NA,NA,433.383602422905,10477.8360445776,NA,136.0776,24.5787816994353,1066.94644775545,68
"506",421,346098632489998,NA,116.077213153367,NA,3208.67961884783,NA,NA,NA,NA,NA,1472.54913809231,0,28.5750813814222,267.3408822401,30
"507",422,346098633489998,73.6285269083481,NA,308.374902453672,NA,NA,NA,NA,972.618007881397,2698.90904061979,NA,228.9540546584,468.141940040275,15.5558922808,12
"508",423,346098634489998,NA,264.281925776703,NA,NA,NA,NA,NA,NA,1027.00134103132,1521.02993595183,0,22.8078474681,7.6646161792,NA
"509",423,346098634489998,NA,264.281925776703,NA,NA,NA,NA,NA,NA,1027.00134103132,1521.02993595183,0,22.8078474681,7.6646161792,NA
"510",424,346098635489998,104.531853067282,5760.73273183976,2439.92349172753,NA,NA,NA,NA,83.0593089091718,8798.56346868601,NA,0,215.56407324944,1429.95288878753,49
"511",425,346098637489998,121.785324378017,NA,709.903730529717,NA,NA,NA,NA,411.279405675704,NA,NA,98.2119893156,461.506759466624,1921.28516066253,NA
"512",425,346098637489998,121.785324378017,NA,709.903730529717,NA,NA,NA,NA,411.279405675704,NA,NA,98.2119893156,461.506759466624,1921.28516066253,153
"513",426,346098639489998,5.80352381311997,2104.47484452135,2820.95915828545,213.910792252616,NA,NA,NA,348.589217445488,948.268083554921,NA,0,75.6653799700444,2031.15923604967,130
"514",427,346098640489998,NA,2947.14834339478,6947.85197214501,329.830945721576,NA,NA,NA,NA,NA,NA,0,35.2166452841905,1043.28213007791,66
"515",427,346098640489998,NA,2947.14834339478,6947.85197214501,329.830945721576,NA,NA,NA,NA,NA,NA,0,35.2166452841905,1043.28213007791,117
"516",428,346098641489998,NA,NA,566.560894681646,NA,NA,2450.91867981512,NA,NA,310.545038266076,NA,0,86.4186583760615,507.576714880874,31
"517",429,346098642489998,NA,85.4005651258911,2821.41977144718,607.181616906768,NA,560.775631768912,NA,NA,NA,NA,0,0,5063.38509733303,62
"518",430,346098643489998,NA,NA,364.994862287549,NA,NA,NA,NA,525.832106828102,NA,48.1691359827521,1209.57866666667,36.24105732864,1118.86026666667,43
"519",430,346098643489998,NA,NA,364.994862287549,NA,NA,NA,NA,525.832106828102,NA,48.1691359827521,1209.57866666667,36.24105732864,1118.86026666667,NA
"520",431,346098645489998,NA,NA,305.787211199986,NA,NA,NA,NA,NA,NA,NA,1761.44893333333,38.8575388002947,2238.47820837022,82
"521",432,346098646489998,NA,NA,409.00810925114,NA,NA,NA,NA,125.893770164476,NA,NA,2945.32405333333,247.531381210178,3609.12647848504,88
"522",433,346098649489998,NA,NA,94.5706710273658,NA,NA,NA,NA,707.343254595329,NA,263.880911038156,2729.73633244297,39.6235466058462,1780.93971164457,NA
"523",434,346098650489998,NA,NA,48.4032715582301,NA,NA,NA,NA,291.522608715851,NA,NA,2195.497317224,95.4478425068444,1093.70738716789,72
"524",435,346098653489998,NA,2662.33844523677,NA,NA,NA,NA,NA,784.331181699248,1231.55236102015,1226.81183994519,0,152.59823427065,3886.71055343548,171
"525",436,346098669489998,NA,437.562253577375,906.597750630482,NA,NA,NA,NA,983.702795850095,NA,1995.02984510024,2078.27607272727,52.2855611798,464.275761826542,90
"526",436,346098669489998,NA,437.562253577375,906.597750630482,NA,NA,NA,NA,983.702795850095,NA,1995.02984510024,2078.27607272727,52.2855611798,464.275761826542,NA
"527",437,346098670489998,NA,368.037658349489,1651.08991553677,254.705387360822,NA,NA,NA,510.323040043408,1567.42046827549,1557.14114653697,0,48.67208571565,1432.87586690589,37
"528",438,346098671489998,NA,90.7014920084199,342.442592795655,175.000725957184,NA,NA,NA,NA,1631.64768622503,395.825522879932,1200.48866282702,148.232125239116,2238.06278492049,64
"529",438,346098671489998,NA,90.7014920084199,342.442592795655,175.000725957184,NA,NA,NA,NA,1631.64768622503,395.825522879932,1200.48866282702,148.232125239116,2238.06278492049,79
"530",439,346098672489998,NA,NA,134.917641218563,NA,NA,NA,NA,266.936756180856,NA,NA,700.718791228282,42.821323177913,398.548240037844,55
"531",440,346098673489998,NA,1422.42853496483,493.714859776407,1566.3809649658,NA,50.6276941412698,NA,269.931617458088,5421.81633823022,NA,0,153.551558971867,1130.52841929471,79
"532",441,346098674489998,NA,946.69066917541,1591.17120022858,2095.89230410081,NA,NA,NA,NA,2414.18019085668,NA,0,49.2880036022545,1028.52371802784,65
"533",442,346098675489998,NA,11.153955874152,NA,505.434854148535,NA,NA,NA,111.317624872927,NA,NA,0,45.5602092948,0,38
"534",443,346098677489998,NA,1733.33369491044,NA,1535.14310038159,771.00665903932,NA,NA,NA,602.6419226523,422.904883736821,0,167.203593331,139.558440684951,64
"535",443,346098677489998,NA,1733.33369491044,NA,1535.14310038159,771.00665903932,NA,NA,NA,602.6419226523,422.904883736821,0,167.203593331,139.558440684951,NA
"536",444,346098678489998,NA,98.6813971072398,443.455850440892,127.775145570268,NA,NA,NA,742.122493207365,NA,195.475213259223,0,288.066619850362,1237.52759266898,NA
"537",444,346098678489998,NA,98.6813971072398,443.455850440892,127.775145570268,NA,NA,NA,742.122493207365,NA,195.475213259223,0,288.066619850362,1237.52759266898,44
"538",445,346098680489998,NA,NA,462.2237469166,NA,NA,NA,NA,155.296987793291,NA,NA,1861.83140356817,66.9889138950182,533.825985607968,88
"539",446,346098682489998,NA,5556.61970532853,NA,1088.03504094709,NA,NA,NA,NA,NA,195.908486559012,0,108.811731288,1383.65084904618,85
"540",447,346098683489998,NA,5428.85183878727,NA,NA,NA,7989.02232785397,NA,NA,NA,NA,0,7.10357831422222,576.298801235453,91
"541",448,346098684489998,NA,NA,2432.67058648181,NA,NA,NA,NA,NA,NA,NA,0,244.049185517412,1459.05759126342,112
"542",449,346098686489998,73.7744956898607,NA,589.648312775308,NA,NA,NA,NA,384.991102272676,27.0959521189644,NA,1411.16406488593,667.40913623616,498.9512,NA
"543",450,346098687489998,292.280362155412,428.835833259568,2579.00859073448,1020.53279332844,NA,NA,NA,NA,326.820738984252,468.546422154753,0,27.7981891634667,2157.83033564948,99
"544",451,346098688489998,341.473860720118,1203.36659504608,1203.15083445311,NA,NA,NA,NA,NA,1954.49739202062,1670.00572600219,0,54.9170777846769,292.490823317176,66
"545",451,346098688489998,341.473860720118,1203.36659504608,1203.15083445311,NA,NA,NA,NA,NA,1954.49739202062,1670.00572600219,0,54.9170777846769,292.490823317176,NA
"546",452,346098689489998,NA,NA,859.202886979798,NA,NA,NA,NA,1236.4,2989.83283097792,NA,0,55.1354942955429,6.50495380016,NA
"547",453,346098690489998,NA,NA,333.682661531094,NA,NA,NA,NA,1038.09334315477,50.629628553442,263.865861490071,1036.34920063396,159.656211455443,633.989591863055,56
"548",453,346098690489998,NA,NA,333.682661531094,NA,NA,NA,NA,1038.09334315477,50.629628553442,263.865861490071,1036.34920063396,159.656211455443,633.989591863055,31
"549",454,346098691489998,NA,1230.07933113093,1181.67055238149,82.4929600836109,NA,NA,NA,NA,3195.73761716262,367.412246028587,1190.679,2.02300520026667,1292.41847062143,NA
"550",454,346098691489998,NA,1230.07933113093,1181.67055238149,82.4929600836109,NA,NA,NA,NA,3195.73761716262,367.412246028587,1190.679,2.02300520026667,1292.41847062143,89
"551",455,346098693489998,165.295969749327,2043.07487262952,NA,NA,NA,NA,NA,473.459422826223,116.704776013406,538.881083874921,1347.30754159237,51.1527278336941,1402.2904804993,226
"552",456,346098694489998,NA,NA,1855.99171961123,NA,NA,NA,NA,199.312771153709,NA,936.323190779915,2670.5229,25.3456928181333,2450.69082257369,71
"553",457,346098695489998,NA,1435.14852776501,2991.00690439917,763.36067368028,NA,NA,NA,NA,NA,NA,4792.95546666667,58.1862828088,3215.5815738956,76
"554",457,346098695489998,NA,1435.14852776501,2991.00690439917,763.36067368028,NA,NA,NA,NA,NA,NA,4792.95546666667,58.1862828088,3215.5815738956,75
"555",458,346098696489998,NA,153.943295842925,1061.95774053973,32.1639888942382,NA,1439.84563804227,NA,NA,NA,NA,0,14.8672615061778,2378.27316163128,64
"556",459,346098699489998,NA,385.004740416165,NA,10.6482506056224,NA,NA,NA,1170.45450197035,NA,NA,0,71.0508299294737,315.398034633403,75
"557",460,346098700489998,NA,183.258749976265,NA,NA,NA,NA,NA,1123.42028339967,2341.9695229788,NA,2197.40124444444,592.5386431087,1813.5698992452,36
"558",461,346098701489998,NA,883.336384079006,NA,NA,NA,NA,NA,NA,383.338836037098,1233.47999630093,272.1552,626.1187562664,2004.32649914283,45
"559",461,346098701489998,NA,883.336384079006,NA,NA,NA,NA,NA,NA,383.338836037098,1233.47999630093,272.1552,626.1187562664,2004.32649914283,107
"560",462,346098703489998,NA,1984.48972448364,NA,NA,NA,139.735975377681,NA,643.010445419409,NA,482.622183117041,0,109.1292059987,1728.52872282693,127
"561",463,346098719489998,NA,NA,2808.88810690359,617.771847379054,NA,74.0151365070874,NA,NA,3005.4717758667,NA,0,308.083115272025,0,5
"562",464,346098720489998,NA,NA,935.664317033606,145.692526706936,NA,NA,NA,NA,1186.61287980671,NA,0,250.652722784545,699.6945991696,93
"563",464,346098720489998,NA,NA,935.664317033606,145.692526706936,NA,NA,NA,NA,1186.61287980671,NA,0,250.652722784545,699.6945991696,NA
"564",464,346098720489998,NA,NA,935.664317033606,145.692526706936,NA,NA,NA,NA,1186.61287980671,NA,0,250.652722784545,699.6945991696,0
"565",465,346098721489998,NA,30.9171609371713,577.368275879545,NA,NA,NA,NA,325.661516976489,4332.28501095169,NA,2857.6296,634.313558385148,362.421298992615,NA
"566",465,346098721489998,NA,30.9171609371713,577.368275879545,NA,NA,NA,NA,325.661516976489,4332.28501095169,NA,2857.6296,634.313558385148,362.421298992615,42
"567",466,346098722489998,NA,51.913360385341,388.231571234115,48.1001030330413,NA,NA,NA,424.95216127241,1109.45399348984,NA,0,192.923986473273,104.898495329724,33
"568",467,346098723489998,NA,813.938808885037,208.031542169216,237.80301990161,NA,2531.94805106792,NA,NA,NA,953.516487318681,0,81.0964927615333,733.493935658164,55
"569",468,346098724489998,NA,2858.75932324119,238.285410238131,39.1323306291616,NA,NA,NA,257.176085019409,2009.91546449877,NA,0,94.1254282349647,1899.39679734887,84
"570",469,346098725489998,123.736864255341,NA,NA,60.6039834599741,NA,NA,NA,155.674947425919,NA,NA,3096.82743526889,660.7375327352,12.9483733096,NA
"571",469,346098725489998,123.736864255341,NA,NA,60.6039834599741,NA,NA,NA,155.674947425919,NA,NA,3096.82743526889,660.7375327352,12.9483733096,NA
"572",470,346098726489998,124.922852173478,NA,9.17010590147469,NA,NA,NA,NA,376.925090627618,1324.2259220968,NA,580.783544803314,55.2806455355111,67.72588502288,0
"573",471,346098727489998,NA,NA,1160.11404260273,57.5037745667876,NA,225.252631426769,NA,NA,27.0959521189644,NA,0,341.9072286896,4.3350241032,6
"574",472,346098728489998,NA,2116.27352198248,NA,NA,7008.45414010425,NA,NA,NA,NA,948.314231809447,0,5.40575393874286,63.9389795485143,98
"575",472,346098728489998,NA,2116.27352198248,NA,NA,7008.45414010425,NA,NA,NA,NA,948.314231809447,0,5.40575393874286,63.9389795485143,NA
"576",473,346098729489998,NA,NA,292.902026116957,NA,NA,NA,NA,NA,943.858473936677,NA,0,320.665445507525,0,8
"577",474,346098730489998,97.7548342970961,NA,294.704182393191,NA,NA,NA,NA,447.89937923581,134.830163562807,NA,1854.0573,1687.34235452672,0,10
"578",475,346098732489998,NA,453.263122175659,NA,1325.8654369651,NA,NA,NA,NA,22266.9720414091,71.5693837459231,0,7.31247758986667,314.793837224988,36
"579",475,346098732489998,NA,453.263122175659,NA,1325.8654369651,NA,NA,NA,NA,22266.9720414091,71.5693837459231,0,7.31247758986667,314.793837224988,41
"580",476,346098733489998,NA,NA,366.532948003349,24.1415761500634,NA,NA,NA,709.974901963762,266.676984664577,NA,2177.57360840898,322.289762576952,196.681418550733,14
"581",477,346098734489998,NA,1971.19959108311,237.863030551214,2631.36458212645,100.205696133821,1324.31045382162,NA,657.287555389259,NA,NA,442.926456948133,1.78636625386667,1255.13692420549,71
"582",477,346098734489998,NA,1971.19959108311,237.863030551214,2631.36458212645,100.205696133821,1324.31045382162,NA,657.287555389259,NA,NA,442.926456948133,1.78636625386667,1255.13692420549,63
"583",478,346098736489998,NA,NA,1094.4128195907,NA,NA,NA,NA,NA,NA,NA,1190.29509166783,459.7072556472,238.80155512208,11
"584",478,346098736489998,NA,NA,1094.4128195907,NA,NA,NA,NA,NA,NA,NA,1190.29509166783,459.7072556472,238.80155512208,123
"585",479,346098737489998,NA,377.287862261359,4011.21708547812,600.004146812089,NA,NA,NA,NA,NA,NA,0,60.1134561152533,2249.54028255647,74
"586",480,346098739489998,NA,5.77330476777909,NA,NA,NA,NA,NA,1010.44056679935,NA,67.0016355006988,521.4319452672,191.85960934096,1206.00478028455,NA
"587",481,346098740489998,NA,1759.6492238958,294.751210514836,1924.85834033949,NA,307.456382479425,NA,323.865335413003,36.3134154426947,NA,1371.01565098486,205.388284063787,1182.3510055208,175
"588",481,346098740489998,NA,1759.6492238958,294.751210514836,1924.85834033949,NA,307.456382479425,NA,323.865335413003,36.3134154426947,NA,1371.01565098486,205.388284063787,1182.3510055208,68
"589",482,346098741489998,NA,2000.81632830881,NA,NA,NA,NA,NA,1079.42271025928,NA,NA,0,92.9207390425739,1691.61979508642,68
"590",483,346098742489998,NA,1663.53331776053,117.440279085809,NA,NA,NA,NA,83.0593089091718,7685.1979627756,1323.36495633589,1297.0588204596,408.714569513033,2986.32319068878,113
"591",484,346098749489998,NA,1391.14763553595,NA,NA,NA,NA,NA,NA,15336.3679027989,781.499041017699,0,136.0776,1875.82777948615,126
"592",485,346098756489998,NA,2811.04076109493,1041.82921927691,2814.6980016843,NA,NA,NA,NA,NA,1113.7552326409,0,20.9174290994,631.384512274286,143
"593",486,346098757489998,NA,NA,379.43588132801,67.4755194985946,NA,236.120186971835,NA,534.09232305795,2830.29977991906,486.143947369723,0,156.700673308193,339.983549691711,31
"594",487,346098758489998,NA,254.892031969285,405.750480986417,2599.44991578467,NA,NA,NA,NA,NA,353.089161468329,1556.225107365,144.546016482578,566.85152119735,32
"595",488,346098759489998,NA,NA,1556.30153859092,2247.5921146769,NA,NA,NA,139.871844812627,NA,3487.31259952957,3316.26151111111,36.25389398224,529.197708006057,40
"596",488,346098759489998,NA,NA,1556.30153859092,2247.5921146769,NA,NA,NA,139.871844812627,NA,3487.31259952957,3316.26151111111,36.25389398224,529.197708006057,71
"597",489,346098760489998,NA,NA,974.84005378047,NA,NA,NA,NA,NA,2121.35694551434,NA,0,504.224641152343,847.643799962406,39
"598",490,346098761489998,NA,27.7299554328654,2645.51127814782,156.745801700159,NA,NA,NA,NA,956.364559823393,1041.746360422,235.86784,203.614707808343,847.931247198421,90
"599",490,346098761489998,NA,27.7299554328654,2645.51127814782,156.745801700159,NA,NA,NA,NA,956.364559823393,1041.746360422,235.86784,203.614707808343,847.931247198421,45
"600",491,346098762489998,NA,NA,2876.46091355122,NA,NA,860.304222192328,NA,NA,NA,NA,0,12.9089460849778,1554.50611032294,85
"601",492,346098763489998,NA,8280.33949888545,NA,NA,124.023681556885,NA,NA,NA,NA,1328.4523134802,181.4368,133.052495986473,1693.16229722749,59
"602",493,346098764489998,NA,NA,162.037615534579,NA,NA,NA,NA,111.541118527763,NA,NA,1309.73543060229,125.230622668089,1885.79478657161,85
"603",494,346098765489998,145.19514359799,NA,193.895259941452,NA,NA,NA,NA,192.584930016941,NA,NA,359.894268642453,326.489592057683,80.6837353813333,0
"604",495,346098766489998,467.912475362097,356.498954546305,3960.31928039015,762.336375713415,31.1156458733847,NA,NA,1174.70326596589,4508.40518606677,NA,0,255.397083609137,1929.95896914661,72
"605",495,346098766489998,467.912475362097,356.498954546305,3960.31928039015,762.336375713415,31.1156458733847,NA,NA,1174.70326596589,4508.40518606677,NA,0,255.397083609137,1929.95896914661,27
"606",496,346098767489998,332.118735514665,NA,1276.62493094458,NA,NA,NA,NA,170.07969038543,45.6268311877944,NA,44.4277941872,158.1496179056,255.0198266665,NA
"607",497,346098768489998,NA,NA,2398.75856643611,30.1666262357528,NA,33.8542514709574,NA,NA,2199.62109210612,NA,0,132.163120695653,11.0510433328,6
"608",498,346098769489998,NA,71.2167343024438,187.344775964619,NA,NA,3699.80160799906,NA,NA,487.72713814136,NA,0,266.819274555846,332.646299678756,6
"609",498,346098769489998,NA,71.2167343024438,187.344775964619,NA,NA,3699.80160799906,NA,NA,487.72713814136,NA,0,266.819274555846,332.646299678756,NA
"610",499,346098770489998,NA,NA,2017.24476649797,501.450057639242,NA,NA,NA,NA,3447.15213014511,208.901051556576,0,380.955524866675,325.62174918672,6
"611",500,346098771489998,NA,NA,NA,NA,NA,23.2139350510676,NA,NA,737.462219674402,NA,0,393.3179239336,0,6
"612",501,346098772489998,46.5196149214305,NA,NA,NA,NA,NA,NA,935.594626641901,154.778591317474,438.686123460227,525.506023229176,163.561622877216,44.3542790197867,NA
"613",502,346098773489998,7.37064775428839,NA,122.150752230995,NA,NA,NA,NA,111.317624872927,68.4319654871768,NA,0,464.7365966828,73.0147269196,6
"614",503,346098774489998,NA,5079.08171254314,429.861160541516,248.028780026765,NA,NA,NA,NA,NA,33.7531333440791,1088.6208,120.386693540444,1815.48154784036,118
"615",504,346098775489998,NA,3506.17212481366,NA,544.408579902721,NA,NA,NA,NA,1665.77516409568,743.524953991051,NA,NA,NA,31
"616",504,346098775489998,NA,3506.17212481366,NA,544.408579902721,NA,NA,NA,NA,1665.77516409568,743.524953991051,NA,NA,NA,NA
"617",505,346098776489998,NA,NA,1726.64437286899,NA,NA,15.9549173654097,NA,NA,299.14406606885,NA,0,129.7759824216,0,2
"618",506,346098777489998,NA,NA,863.155469214679,NA,NA,NA,NA,197.893248335409,NA,NA,1634.55225212951,659.44350506596,1692.09537391304,70
"619",507,346098779489998,NA,105.666773753834,1314.66059075695,NA,NA,NA,NA,NA,NA,113.315229790338,0,215.41352152872,3134.47768299164,NA
"620",507,346098779489998,NA,105.666773753834,1314.66059075695,NA,NA,NA,NA,NA,NA,113.315229790338,0,215.41352152872,3134.47768299164,69
"621",508,346098782489998,NA,4008.6508999044,NA,20.7371836287916,NA,891.451626200624,NA,NA,NA,NA,0,59.6811447275636,829.222196771962,85
"622",508,346098782489998,NA,4008.6508999044,NA,20.7371836287916,NA,891.451626200624,NA,NA,NA,NA,0,59.6811447275636,829.222196771962,34
"623",509,346098783489998,NA,1264.29000646782,NA,NA,NA,NA,NA,1190.21605292101,NA,NA,0,201.79184532616,2389.08955596358,72
"624",510,346098785489998,NA,128.882047903397,NA,NA,NA,NA,NA,538.05162748723,NA,4092.85864373653,0,199.145866822918,140.859558161496,35
"625",511,346098786489998,NA,609.97162852297,NA,NA,NA,NA,NA,1004.65215984087,560.66501762328,NA,0,358.287074252533,1688.07657516127,40
"626",512,346098787489998,NA,519.337767619484,NA,NA,NA,NA,NA,1063.99852675076,14621.1386263796,105.377652186602,67.5730970936,251.798279524512,2005.85932595251,70
"627",513,346098788489998,NA,481.233191888735,NA,3606.8483108312,NA,2981.33241662915,NA,NA,NA,1956.53285037544,0,54.32604252384,633.014757312431,44
"628",514,346098805489998,NA,51.913360385341,NA,2625.16183185336,NA,NA,NA,NA,NA,105.377652186602,0,13.632977900832,21.5805919432,82
"629",514,346098805489998,NA,51.913360385341,NA,2625.16183185336,NA,NA,NA,NA,NA,105.377652186602,0,13.632977900832,21.5805919432,NA
"630",515,346098806489998,NA,2376.97073517418,NA,5585.29526410893,NA,NA,NA,NA,NA,668.081999574366,0,1.13874725192,1058.5092765168,128
"631",516,346098809489998,NA,927.889815321405,NA,9467.84345560048,NA,NA,NA,NA,NA,965.306787664402,0,0,33.2995827594133,81
"632",517,346098810489998,NA,2121.29326173288,NA,1442.36794585812,NA,NA,NA,NA,NA,263.865861490071,0,20.52452090512,1050.93361134877,155
"633",518,346098811489998,4.39706502512415,NA,2511.22912105305,3244.10004296536,NA,NA,NA,139.871844812627,198.387533977298,1696.65418790365,1334.85645714286,97.40866427584,1220.71184039093,129
"634",518,346098811489998,4.39706502512415,NA,2511.22912105305,3244.10004296536,NA,NA,NA,139.871844812627,198.387533977298,1696.65418790365,1334.85645714286,97.40866427584,1220.71184039093,35
"635",519,346098812489998,NA,3309.0833761248,265.909620907873,1087.32840547926,NA,NA,NA,NA,2100.68596824131,1410.69342924306,3583.3768,21.9246187956,2998.52254789973,78
"636",519,346098812489998,NA,3309.0833761248,265.909620907873,1087.32840547926,NA,NA,NA,NA,2100.68596824131,1410.69342924306,3583.3768,21.9246187956,2998.52254789973,73
"637",520,346098813489998,NA,NA,4556.9804609824,385.940252593078,NA,NA,NA,NA,NA,NA,0,38.5803371107733,3943.41545,74
"638",521,346098814489998,453.346750577956,NA,818.360499768843,NA,NA,NA,NA,295.002803051104,NA,NA,1587.572,91.1476511193,2166.78004798034,58
"639",522,346098815489998,NA,NA,272.77579823913,191.743946261778,NA,NA,NA,NA,NA,NA,0,52.44938443545,635.0288,15
"640",523,346098817489998,NA,NA,2667.86565158573,3717.68168248788,NA,112.061238198532,NA,NA,2639.53550166036,456.49256115441,0,246.8394140144,1752.3278237923,89
"641",523,346098817489998,NA,NA,2667.86565158573,3717.68168248788,NA,112.061238198532,NA,NA,2639.53550166036,456.49256115441,0,246.8394140144,1752.3278237923,86
"642",524,346098818489998,NA,NA,1474.71066199353,126.088034432946,NA,NA,NA,83.0593089091718,1078.55209578056,NA,0,344.443781409125,34.9527108992,15
"643",525,346098819489998,NA,NA,808.929763032956,NA,NA,NA,NA,1236.4,NA,NA,172.886870515067,91.1893621862737,64.619906999,16
"644",526,346098820489998,NA,NA,1923.98005356152,327.656246606987,NA,1058.1288340695,NA,111.317624872927,2599.52824198069,NA,0,157.596134077714,566.47534998088,76
"645",527,346098821489998,NA,NA,5136.7084215323,61.7426659255081,NA,NA,NA,NA,1294.20655319133,NA,0,278.076450446933,2400.41747374315,122
"646",528,346098822489998,646.56774807024,27.4303350414487,623.675708246287,NA,NA,NA,NA,325.331903644072,1632.32532539061,NA,2404.92843654432,454.561105224417,1959.59941664145,51
"647",529,346098823489998,NA,135.77302264431,NA,NA,NA,NA,NA,NA,NA,NA,0,2.42137453422857,14.4133343520889,NA
"648",530,346098824489998,46.5174732814985,NA,NA,NA,NA,NA,NA,620.373204921814,NA,NA,1038.9268934112,10.8608100879429,142.2647309576,NA
"649",531,346098825489998,NA,NA,180.127044674143,NA,NA,NA,NA,1038.09334315477,NA,NA,0,215.0422632806,0,NA
"650",532,346098827489998,NA,402.04195847791,NA,26.5048929214402,NA,93.6010646272485,NA,NA,NA,NA,0,270.443503331255,0,6
"651",533,346098828489998,NA,NA,NA,NA,NA,52.3207357133669,NA,NA,NA,NA,0,430.9124,0,6
"652",534,346098829489998,NA,NA,1209.94135570096,NA,NA,NA,NA,348.589217445488,1334.93948978255,NA,1198.08416479514,40.17673903504,3175.144,200
"653",535,346098830489998,90.6043875997615,58.34749597862,2117.56338818248,NA,NA,NA,NA,NA,NA,NA,408.2328,103.678171428571,2930.7896,50
"654",536,346098831489998,NA,205.348786035633,NA,166.762056119024,NA,NA,NA,NA,NA,7173.57641238468,0,13.5557329976,1194.01946046431,83
"655",536,346098831489998,NA,205.348786035633,NA,166.762056119024,NA,NA,NA,NA,NA,7173.57641238468,0,13.5557329976,1194.01946046431,NA
